relationship_id,account_id,connected_account_id,relationship_type,ownership_percentage,relationship_start_date
REL-0000318,81161CE00,80399B530,RELATED_ACCOUNT,36.17,2018-02-01
REL-0000319,8040096F0,811154210,AUTHORIZED_USER,21.69,2022-04-07
REL-0000320,807726D60,80AEE9C20,BENEFICIAL_OWNER,52.52,2021-12-21
REL-0000321,81181EC20,806CD6BB0,SHARED_OWNER,46.44,2023-02-27
REL-0000322,80857D370,80C8DE270,RELATED_ACCOUNT,59.7,2024-06-06
REL-0000323,80052D2F0,8098E8900,AUTHORIZED_USER,32.5,2022-07-18
REL-0000324,8106BD330,801299880,BENEFICIAL_OWNER,81.13,2023-02-28
REL-0000325,80C76B8D0,802D3A020,RELATED_ACCOUNT,13.37,2019-03-10
REL-0000326,806F2EFB0,80ED2DBF0,BUSINESS_ASSOCIATE,43.04,2018-11-19
REL-0000327,80994A730,80F211300,RELATED_ACCOUNT,75.85,2020-06-26
REL-0000328,80BFB6DC0,804D56530,BENEFICIAL_OWNER,12.26,2019-04-13
REL-0000329,805D36520,80F523770,BENEFICIAL_OWNER,91.06,2021-12-02
REL-0000330,80CA2A070,80E8E52B0,BENEFICIAL_OWNER,27.45,2019-08-23
REL-0000331,803064610,80CB45F50,BENEFICIAL_OWNER,62.23,2018-11-05
REL-0000332,8068C7CC0,8113500D0,AUTHORIZED_USER,49.08,2024-04-28
REL-0000333,810CFF0B0,80C0D3710,AUTHORIZED_USER,69.71,2024-05-01
REL-0000334,80EADAC60,8019ED7B0,BUSINESS_ASSOCIATE,35.7,2021-07-18
REL-0000335,8027FE450,80EB0FB30,SHARED_OWNER,49.55,2021-05-25
REL-0000336,813008410,80D2606D0,BUSINESS_ASSOCIATE,10.34,2023-09-10
REL-0000337,80571E7A0,800E9E7F0,AUTHORIZED_USER,47.93,2018-08-22
REL-0000338,801014600,80075FF90,RELATED_ACCOUNT,12.29,2019-01-05
REL-0000339,802CAF9A0,8045BC2B0,BUSINESS_ASSOCIATE,41.53,2024-07-05
REL-0000340,80483F070,8073A2E70,SHARED_OWNER,47.72,2024-05-30
REL-0000341,80C217850,803218B20,RELATED_ACCOUNT,62.48,2023-08-16
REL-0000342,80A82CB90,80D76A050,AUTHORIZED_USER,14.83,2021-11-07
REL-0000343,807EE4840,814844E10,BUSINESS_ASSOCIATE,66.38,2018-06-10
REL-0000344,80A76B050,812BA0080,AUTHORIZED_USER,99.14,2023-11-17
REL-0000345,80DA039D0,8005F9A50,BENEFICIAL_OWNER,39.57,2021-03-04
REL-0000346,802198AE0,8134C7440,RELATED_ACCOUNT,69.5,2018-08-03
REL-0000347,802C4C0C0,807158920,RELATED_ACCOUNT,11.26,2019-01-23
REL-0000348,81464E051,80E3F1900,AUTHORIZED_USER,31.99,2024-10-04
REL-0000349,80A51C680,80FD973A0,RELATED_ACCOUNT,12.74,2019-08-03
REL-0000350,8105DC290,80F129E10,AUTHORIZED_USER,17.25,2018-12-14
REL-0000351,8017C91C0,80BE84A00,AUTHORIZED_USER,66.13,2021-09-07
REL-0000352,813AB2070,80243A760,BUSINESS_ASSOCIATE,13.88,2022-10-01
REL-0000353,803B29D00,80F603010,SHARED_OWNER,39.45,2020-01-09
REL-0000354,8028AA3B0,80B6840A0,AUTHORIZED_USER,23.24,2019-07-18
REL-0000355,804074BC0,80FEF8700,RELATED_ACCOUNT,85.22,2019-02-19
REL-0000356,80260A430,80B6A1FA0,BUSINESS_ASSOCIATE,84.34,2023-11-27
REL-0000357,804FAB650,8060D5600,RELATED_ACCOUNT,88.26,2019-06-21
REL-0000358,801706100,800DB4EF0,BENEFICIAL_OWNER,20.41,2019-11-10
REL-0000359,80E90AE30,81138DBE0,SHARED_OWNER,44.03,2020-08-30
REL-0000360,80C8BE470,804624100,RELATED_ACCOUNT,76.48,2023-01-13
REL-0000361,8054946B0,80F249230,BENEFICIAL_OWNER,34.4,2023-04-06
REL-0000362,807F20220,8082C7840,BENEFICIAL_OWNER,39.94,2024-05-25
REL-0000363,80C8F9FD0,8036C0DC0,RELATED_ACCOUNT,78.92,2023-08-22
REL-0000364,804FDD630,804B3E360,BENEFICIAL_OWNER,82.6,2024-10-12
REL-0000365,812756A20,8040FB500,RELATED_ACCOUNT,9.96,2023-05-23
REL-0000366,8094177E0,806535010,BUSINESS_ASSOCIATE,93.76,2023-10-15
REL-0000367,805B589F0,805A27960,RELATED_ACCOUNT,12.97,2019-10-19
REL-0000368,803012D50,808EE6BF0,BUSINESS_ASSOCIATE,19.0,2022-11-27
REL-0000369,809001950,801E4A510,AUTHORIZED_USER,89.04,2018-04-20
REL-0000370,812659780,8024DCDF0,AUTHORIZED_USER,52.69,2020-08-23
REL-0000371,800136540,808EE5700,RELATED_ACCOUNT,26.33,2021-07-29
REL-0000372,80AF15A40,80885D910,RELATED_ACCOUNT,80.18,2019-07-18
REL-0000373,809058E10,80ECAB540,AUTHORIZED_USER,71.13,2019-07-23
REL-0000374,8082E7040,801E63700,AUTHORIZED_USER,47.62,2018-01-22
REL-0000375,8077A6520,800621A50,SHARED_OWNER,29.31,2019-09-05
REL-0000376,80FF2E4A0,813D0D060,BUSINESS_ASSOCIATE,55.14,2019-04-01
REL-0000377,811CE3CA0,8147EF6F1,BENEFICIAL_OWNER,33.61,2018-07-15
REL-0000378,801D86260,812B3BBB0,BUSINESS_ASSOCIATE,48.43,2019-03-31
REL-0000379,8007EA4D0,807872E00,AUTHORIZED_USER,61.69,2018-03-09
REL-0000380,808116420,80F34BD40,BUSINESS_ASSOCIATE,27.98,2019-08-12
REL-0000381,80D34A410,80B2276D0,SHARED_OWNER,63.41,2020-09-12
REL-0000382,80D9F43B0,808BC88E0,BENEFICIAL_OWNER,68.12,2018-12-17
REL-0000383,80F6763E0,807507390,SHARED_OWNER,95.57,2024-02-07
REL-0000384,813C66D71,804186240,BUSINESS_ASSOCIATE,57.64,2022-05-19
REL-0000385,80B9413A0,806441A20,SHARED_OWNER,65.39,2022-03-10
REL-0000386,801F51CF0,802410130,SHARED_OWNER,38.92,2018-10-04
REL-0000387,8008B0C50,80A879C30,SHARED_OWNER,78.29,2021-09-23
REL-0000388,8015A16F0,807275880,RELATED_ACCOUNT,56.87,2019-12-19
REL-0000389,8025B5680,812B69640,AUTHORIZED_USER,98.18,2023-05-15
REL-0000390,806258D60,80E41C3B0,BENEFICIAL_OWNER,10.99,2023-02-18
REL-0000391,8014612E0,809569290,BENEFICIAL_OWNER,9.16,2020-03-28
REL-0000392,809997BA0,80E286770,RELATED_ACCOUNT,93.67,2023-10-13
REL-0000393,81085CF60,807673330,BUSINESS_ASSOCIATE,49.97,2018-05-30
REL-0000394,81220EDC0,81075B490,BENEFICIAL_OWNER,32.18,2018-07-15
REL-0000395,807BC6180,80ED5FEB0,RELATED_ACCOUNT,30.96,2022-02-16
REL-0000396,810341340,80DB72810,AUTHORIZED_USER,75.61,2022-05-03
REL-0000397,80203ABE0,80AC6EC10,AUTHORIZED_USER,70.75,2022-02-13
REL-0000398,800570D30,80ED0A0E0,RELATED_ACCOUNT,81.11,2022-10-05
REL-0000399,80C581C30,80B52B5C0,BUSINESS_ASSOCIATE,99.53,2020-01-10
REL-0000400,809E67F00,80178ED40,RELATED_ACCOUNT,14.75,2021-09-05
REL-0000401,80D7692C0,8088CFC90,RELATED_ACCOUNT,47.36,2022-10-12
REL-0000402,813791B11,80E6FEB70,AUTHORIZED_USER,38.4,2018-06-23
REL-0000403,8022FE700,80815B240,RELATED_ACCOUNT,63.41,2022-11-17
REL-0000404,806A59190,801288110,SHARED_OWNER,12.13,2022-07-22
REL-0000405,808593AD0,80D848CD0,BENEFICIAL_OWNER,95.51,2019-08-08
REL-0000406,8056FB520,806611ED0,AUTHORIZED_USER,8.31,2018-10-03
REL-0000407,8082CADA0,812D4E0D0,RELATED_ACCOUNT,39.4,2024-05-12
REL-0000408,8131EEA90,800F211C0,BENEFICIAL_OWNER,69.51,2022-02-28
REL-0000409,80EBE0AB0,809638EF0,SHARED_OWNER,59.52,2023-12-09
REL-0000410,80BECA2A0,80E8B6F20,RELATED_ACCOUNT,66.71,2020-10-19
REL-0000411,80C2D47C0,80E900070,BENEFICIAL_OWNER,52.41,2022-05-05
REL-0000412,81133C510,80ED133D0,RELATED_ACCOUNT,78.62,2023-01-02
REL-0000413,8043EC7F0,80D756E50,RELATED_ACCOUNT,70.93,2023-07-05
REL-0000414,80FE20EB0,811EF1900,BENEFICIAL_OWNER,86.02,2023-01-26
REL-0000415,80A0C80A0,8146A6700,AUTHORIZED_USER,99.74,2021-08-02
REL-0000416,802033080,80F50BAC0,SHARED_OWNER,57.25,2021-04-04
REL-0000417,801D69480,80FF8F510,BENEFICIAL_OWNER,72.62,2019-12-15
REL-0000418,810386320,80370A6E0,BUSINESS_ASSOCIATE,26.3,2020-04-03
REL-0000419,802867490,805305750,BENEFICIAL_OWNER,80.09,2018-04-18
REL-0000420,803F1AF30,80F5A04C0,BUSINESS_ASSOCIATE,40.05,2024-03-09
REL-0000421,808FFE1E0,80FCED600,SHARED_OWNER,11.25,2022-06-19
REL-0000422,80F2C8D40,8053BE810,AUTHORIZED_USER,54.94,2022-08-05
REL-0000423,812E1E050,801F7CFA0,SHARED_OWNER,16.91,2021-07-22
REL-0000424,80D955860,811A56C80,AUTHORIZED_USER,49.25,2023-10-21
REL-0000425,810132580,803092340,BUSINESS_ASSOCIATE,65.78,2020-01-16
REL-0000426,803E56240,80C473E00,AUTHORIZED_USER,52.77,2018-08-15
REL-0000427,807E75770,800791830,BUSINESS_ASSOCIATE,19.54,2019-11-06
REL-0000428,808B804B0,80F72C470,BENEFICIAL_OWNER,37.87,2023-10-27
REL-0000429,813F71BB1,802BEF570,SHARED_OWNER,28.81,2024-03-06
REL-0000430,8024812E0,8042182C0,RELATED_ACCOUNT,63.37,2019-01-18
REL-0000431,80DF5C6F0,810059840,BENEFICIAL_OWNER,61.22,2024-07-06
REL-0000432,8136D2500,811148F60,BUSINESS_ASSOCIATE,73.46,2024-10-14
REL-0000433,8078BDF60,80D78E290,BUSINESS_ASSOCIATE,8.91,2018-04-27
REL-0000434,8031634E0,80A2864A0,BUSINESS_ASSOCIATE,30.14,2020-05-13
REL-0000435,80EB6E580,80B3A3A50,AUTHORIZED_USER,63.72,2018-05-05
REL-0000436,803251080,80707D7C0,BUSINESS_ASSOCIATE,32.52,2021-05-22
REL-0000437,803862BD0,805A031C0,AUTHORIZED_USER,33.26,2018-10-26
REL-0000438,80567CF90,807E084C0,BENEFICIAL_OWNER,46.76,2023-06-07
REL-0000439,80ED8DB80,8131C94F0,RELATED_ACCOUNT,62.63,2021-07-04
REL-0000440,800579CB0,80084D5E0,RELATED_ACCOUNT,74.75,2021-11-15
REL-0000441,8094A5650,8041DE410,RELATED_ACCOUNT,53.92,2019-03-11
REL-0000442,800804B60,807633E70,AUTHORIZED_USER,16.64,2023-01-16
REL-0000443,812B83F20,80163E000,SHARED_OWNER,9.81,2022-04-23
REL-0000444,8000F9470,81303D010,AUTHORIZED_USER,28.59,2019-10-17
REL-0000445,8085DD9A0,803D47120,BUSINESS_ASSOCIATE,73.51,2020-02-17
REL-0000446,802A64750,813E37CA1,AUTHORIZED_USER,99.62,2023-03-28
REL-0000447,80FD45AB0,80F091410,RELATED_ACCOUNT,52.25,2019-01-04
REL-0000448,80DFD7240,80CD8D800,AUTHORIZED_USER,96.84,2020-05-31
REL-0000449,802DBE450,801A9C290,SHARED_OWNER,9.8,2023-07-21
REL-0000450,80D4FF4F0,80691A0A0,AUTHORIZED_USER,32.15,2018-02-03
REL-0000451,803EFADA0,8023B1B40,AUTHORIZED_USER,17.72,2020-12-19
REL-0000452,81090DA60,803C02710,AUTHORIZED_USER,39.76,2022-06-29
REL-0000453,80D579450,802FD04B0,BUSINESS_ASSOCIATE,23.49,2024-03-16
REL-0000454,81408B6E0,813F83601,AUTHORIZED_USER,52.9,2024-03-02
REL-0000455,8076CCA00,8035742D0,BUSINESS_ASSOCIATE,69.64,2019-05-02
REL-0000456,800C3FED0,803BCCB10,AUTHORIZED_USER,40.45,2021-10-20
REL-0000457,80B663220,806DA2120,BENEFICIAL_OWNER,23.91,2023-09-17
REL-0000458,804CBA620,808AD8CB0,SHARED_OWNER,9.3,2019-07-16
REL-0000459,804AE4A00,80E6D1CC0,AUTHORIZED_USER,54.34,2019-09-03
REL-0000460,8035F2D10,800AFDF30,BUSINESS_ASSOCIATE,18.28,2021-07-28
REL-0000461,807F15720,811E5DE80,BUSINESS_ASSOCIATE,75.24,2021-05-10
REL-0000462,8022E7801,80AE3BB40,BUSINESS_ASSOCIATE,83.69,2023-12-21
REL-0000463,803BCBF10,80E1E6CA0,BUSINESS_ASSOCIATE,33.48,2018-03-10
REL-0000464,8010FB080,800F09250,SHARED_OWNER,98.09,2024-07-18
REL-0000465,80F20CC60,8067580F0,SHARED_OWNER,61.71,2020-12-23
REL-0000466,806ECB480,808F15230,BUSINESS_ASSOCIATE,59.88,2018-07-30
REL-0000467,814111441,80359F6D0,BENEFICIAL_OWNER,54.8,2022-04-07
REL-0000468,8010E0C10,80F2C2660,BENEFICIAL_OWNER,8.0,2019-03-27
REL-0000469,80665BD00,807982140,AUTHORIZED_USER,34.8,2019-09-13
REL-0000470,8001B94D0,80FE5DCA0,BENEFICIAL_OWNER,43.99,2023-04-16
REL-0000471,80E4F8830,8014BF710,SHARED_OWNER,72.05,2023-10-26
REL-0000472,80BD1DFD0,80892B1D0,RELATED_ACCOUNT,99.82,2023-05-14
REL-0000473,805FA2BB0,8007B4F40,RELATED_ACCOUNT,95.89,2023-02-26
REL-0000474,80ACCEFC0,803704A80,BUSINESS_ASSOCIATE,38.66,2020-12-18
REL-0000475,802DB8C60,811ECD460,BENEFICIAL_OWNER,95.95,2021-02-16
REL-0000476,80872B790,8101E73F0,BENEFICIAL_OWNER,94.44,2021-05-04
REL-0000477,800940E40,8047A8180,BENEFICIAL_OWNER,70.57,2023-06-26
REL-0000478,8005021E0,800D43EA0,RELATED_ACCOUNT,58.25,2021-01-25
REL-0000479,802620FE0,8002BBA80,BUSINESS_ASSOCIATE,69.28,2022-04-05
REL-0000480,8143A2D01,80EB64770,RELATED_ACCOUNT,95.69,2019-08-23
REL-0000481,8013C0F30,80C1848B0,RELATED_ACCOUNT,95.75,2018-11-20
REL-0000482,800C51010,8067A3660,RELATED_ACCOUNT,76.0,2020-05-26
REL-0000483,80D040F50,800D5A1B0,BUSINESS_ASSOCIATE,30.76,2024-04-21
REL-0000484,80A4F1470,80FE8C1D0,BENEFICIAL_OWNER,15.38,2024-07-31
REL-0000485,81108D940,806002BE0,SHARED_OWNER,68.63,2023-12-16
REL-0000486,80601FB50,80F04EE30,BENEFICIAL_OWNER,9.99,2022-08-20
REL-0000487,8058E07C0,809ACB660,AUTHORIZED_USER,14.55,2019-07-18
REL-0000488,8098862B0,80024D100,BENEFICIAL_OWNER,43.66,2023-05-03
REL-0000489,80174B8C0,80D6A0850,BENEFICIAL_OWNER,76.81,2021-03-22
REL-0000490,803A92FD0,81107A600,SHARED_OWNER,91.25,2019-01-02
REL-0000491,80D05C950,800A8C6D0,BENEFICIAL_OWNER,55.84,2018-06-02
REL-0000492,8128049D0,813D165D0,BENEFICIAL_OWNER,93.72,2018-05-29
REL-0000493,8018F10C0,804AAF0A0,AUTHORIZED_USER,22.7,2021-03-31
REL-0000494,802ED99C0,800728800,SHARED_OWNER,33.35,2024-10-04
REL-0000495,808217170,8043EF140,RELATED_ACCOUNT,48.16,2024-02-04
REL-0000496,810E290C0,8022489A0,BENEFICIAL_OWNER,85.85,2023-04-02
REL-0000497,801606F70,80873AE40,SHARED_OWNER,36.41,2023-02-23
REL-0000498,80EA834A0,80E6A0280,BENEFICIAL_OWNER,6.34,2021-10-12
REL-0000499,808ACE730,80E62AC50,BUSINESS_ASSOCIATE,69.07,2020-03-02
REL-0000500,808635330,80EDD6470,AUTHORIZED_USER,83.56,2023-10-12
REL-0000501,801B68930,80EF0E310,AUTHORIZED_USER,68.58,2020-01-27
REL-0000502,8020007F0,80174B8C0,RELATED_ACCOUNT,93.9,2018-01-28
REL-0000503,80AF7C8B0,812728940,BENEFICIAL_OWNER,47.44,2020-12-29
REL-0000504,804B32520,80022A3F0,BUSINESS_ASSOCIATE,73.67,2018-02-16
REL-0000505,8059A6850,80D3E3060,RELATED_ACCOUNT,70.81,2018-09-12
REL-0000506,800BFC8E0,813A52BC0,AUTHORIZED_USER,34.15,2022-07-19
REL-0000507,812C89B50,8060CFAD0,RELATED_ACCOUNT,70.58,2021-04-23
REL-0000508,8004823C0,808450D50,BENEFICIAL_OWNER,25.82,2019-07-02
REL-0000509,8071FAF50,80B9A85D0,AUTHORIZED_USER,76.03,2024-10-17
REL-0000510,80F653CB0,812C9BB90,BUSINESS_ASSOCIATE,91.72,2024-01-11
REL-0000511,807B60000,8009FD760,BENEFICIAL_OWNER,77.38,2024-09-06
REL-0000512,8034379B0,8035EF5F0,SHARED_OWNER,54.92,2023-12-04
REL-0000513,800776AF0,800B1EC00,SHARED_OWNER,92.14,2019-04-05
REL-0000514,8007A64B0,80D893CF0,BUSINESS_ASSOCIATE,90.77,2020-04-08
REL-0000515,8121D32B0,80216C1C0,BENEFICIAL_OWNER,20.63,2023-11-02
REL-0000516,801C3A9F0,813272D60,BENEFICIAL_OWNER,73.11,2023-06-26
REL-0000517,80255AAE0,80FF7EB70,BUSINESS_ASSOCIATE,47.32,2018-08-16
REL-0000518,801657790,8117D8620,BUSINESS_ASSOCIATE,44.47,2024-04-28
REL-0000519,81367AB40,8013EDC30,AUTHORIZED_USER,68.91,2021-06-16
REL-0000520,802587B10,807361130,AUTHORIZED_USER,29.17,2018-01-13
REL-0000521,80EAEA840,803A9E650,BUSINESS_ASSOCIATE,11.94,2022-10-02
REL-0000522,8061B9580,80ADEFDD0,SHARED_OWNER,56.41,2018-09-04
REL-0000523,80328C030,809D2E6E0,AUTHORIZED_USER,8.01,2022-08-02
REL-0000524,809F49730,80B835D10,BENEFICIAL_OWNER,77.75,2022-09-18
REL-0000525,80C8FA240,801D69480,AUTHORIZED_USER,47.61,2022-03-27
REL-0000526,8046814D0,808B799B0,BUSINESS_ASSOCIATE,17.63,2021-11-25
REL-0000527,801C0C9D0,804998E60,BUSINESS_ASSOCIATE,42.34,2019-06-06
REL-0000528,8033DBB90,80FB5D3C0,SHARED_OWNER,76.84,2021-05-07
REL-0000529,80C59D6B0,808A13A50,BUSINESS_ASSOCIATE,45.29,2022-04-03
REL-0000530,813FF1AE0,805CE8230,BENEFICIAL_OWNER,48.76,2019-09-28
REL-0000531,800EEC260,80DC19C90,SHARED_OWNER,8.06,2022-09-14
REL-0000532,809C05E90,8061E4430,SHARED_OWNER,27.86,2018-10-03
REL-0000533,80FB8C260,80894EF70,SHARED_OWNER,47.41,2018-07-19
REL-0000534,800F54570,801D887E0,SHARED_OWNER,43.22,2020-08-17
REL-0000535,805FCB710,80C43E060,SHARED_OWNER,18.31,2021-03-30
REL-0000536,802EAE920,804B31C00,BUSINESS_ASSOCIATE,35.3,2024-09-15
REL-0000537,80F817190,81080B7D0,RELATED_ACCOUNT,27.51,2019-08-10
REL-0000538,805286860,80087D1B0,BENEFICIAL_OWNER,44.29,2021-02-01
REL-0000539,80FB84A00,8036F6960,BUSINESS_ASSOCIATE,88.57,2019-12-19
REL-0000540,80A3279E0,803F00DE0,AUTHORIZED_USER,57.81,2018-07-12
REL-0000541,80BA687C0,809ED4A00,AUTHORIZED_USER,79.65,2021-07-29
REL-0000542,8129FF3D0,80933C350,AUTHORIZED_USER,19.18,2022-03-22
REL-0000543,805426570,8109EA290,BUSINESS_ASSOCIATE,49.98,2020-07-12
REL-0000544,80D68B550,8047D98B0,BENEFICIAL_OWNER,81.55,2018-08-25
REL-0000545,80B3E68C0,8036A13B0,AUTHORIZED_USER,57.94,2019-07-04
REL-0000546,8085DC470,806F63430,RELATED_ACCOUNT,24.32,2018-11-20
REL-0000547,809237F20,80E537810,RELATED_ACCOUNT,13.78,2020-02-20
REL-0000548,80F3F1390,8070B7B50,AUTHORIZED_USER,69.0,2024-10-05
REL-0000549,808FB74E0,800823E60,SHARED_OWNER,22.88,2024-08-03
REL-0000550,800ED2A90,810210B40,BUSINESS_ASSOCIATE,25.62,2020-05-05
REL-0000551,80A622A80,80057F9A0,RELATED_ACCOUNT,33.8,2018-03-04
REL-0000552,8085E8480,812CC4F40,SHARED_OWNER,75.95,2023-05-16
REL-0000553,8108EC130,8147F8630,BUSINESS_ASSOCIATE,71.86,2022-06-13
REL-0000554,803C21A60,80E4FFD80,RELATED_ACCOUNT,78.67,2022-04-09
REL-0000555,80F96ED50,809FD9E00,RELATED_ACCOUNT,34.3,2022-01-13
REL-0000556,80C16B7B0,808B31EB0,AUTHORIZED_USER,49.27,2023-04-08
REL-0000557,803F85CB0,811E36AE0,RELATED_ACCOUNT,91.86,2022-02-27
REL-0000558,80B053F50,811F49950,SHARED_OWNER,58.44,2020-06-25
REL-0000559,804BAA960,8066FC4C0,SHARED_OWNER,29.77,2024-07-20
REL-0000560,81019FA60,8004652C0,AUTHORIZED_USER,33.04,2020-03-14
REL-0000561,80AFEAC40,8013E0670,AUTHORIZED_USER,59.13,2020-10-03
REL-0000562,807A46930,804D25B10,RELATED_ACCOUNT,29.45,2023-06-25
REL-0000563,811F0D0D0,80690C3E0,AUTHORIZED_USER,48.78,2021-12-13
REL-0000564,8097111E0,80BE09210,BUSINESS_ASSOCIATE,51.39,2024-01-30
REL-0000565,80A8B0820,8104D7560,BUSINESS_ASSOCIATE,8.21,2018-11-01
REL-0000566,80A70EA50,80A25E940,SHARED_OWNER,77.61,2022-08-17
REL-0000567,812933ED0,807344090,BENEFICIAL_OWNER,11.46,2019-09-11
REL-0000568,80B101560,80A7FD5F0,BUSINESS_ASSOCIATE,48.32,2018-09-05
REL-0000569,802B22BB0,80BB7B620,BUSINESS_ASSOCIATE,91.71,2023-06-22
REL-0000570,80244E790,810A879F0,BUSINESS_ASSOCIATE,57.41,2018-02-18
REL-0000571,812C02CD0,80E76DD80,RELATED_ACCOUNT,55.9,2021-03-20
REL-0000572,80C37B480,80DF05380,AUTHORIZED_USER,81.59,2020-01-05
REL-0000573,8012ED7D0,80202D3D0,BUSINESS_ASSOCIATE,19.15,2020-02-26
REL-0000574,80E1FE4A0,81452C940,RELATED_ACCOUNT,82.45,2020-12-30
REL-0000575,80C909370,800237140,SHARED_OWNER,40.44,2022-07-22
REL-0000576,810F22F90,801694610,BENEFICIAL_OWNER,99.07,2020-07-14
REL-0000577,809BF02A0,801860F70,SHARED_OWNER,67.1,2018-05-10
REL-0000578,80AC75390,8129E7050,AUTHORIZED_USER,40.83,2023-05-04
REL-0000579,806021AC0,80AD818E0,SHARED_OWNER,71.77,2018-12-05
REL-0000580,807CCEB30,80D988CD0,AUTHORIZED_USER,66.27,2021-09-18
REL-0000581,80EFFE880,80A97FB90,SHARED_OWNER,90.01,2018-06-24
REL-0000582,806CA4460,80E1B2910,BUSINESS_ASSOCIATE,50.17,2018-07-10
REL-0000583,80CA40770,800DE0090,RELATED_ACCOUNT,90.43,2024-04-27
REL-0000584,812F102E0,8051965F0,BENEFICIAL_OWNER,93.23,2021-07-12
REL-0000585,813C81CF1,805B88FA0,BUSINESS_ASSOCIATE,18.7,2022-06-20
REL-0000586,8075F1E80,802784990,BENEFICIAL_OWNER,58.58,2024-05-10
REL-0000587,80C707370,80C13B7E0,AUTHORIZED_USER,69.32,2024-01-24
REL-0000588,807A036C0,812195480,BENEFICIAL_OWNER,80.1,2018-11-18
REL-0000589,801E0F8E0,8020252C0,RELATED_ACCOUNT,10.1,2022-11-26
REL-0000590,8032F22C0,800EC3880,SHARED_OWNER,37.36,2024-09-05
REL-0000591,80B3379F0,80A5321E0,RELATED_ACCOUNT,7.81,2021-01-24
REL-0000592,8094D38A0,80211EF60,AUTHORIZED_USER,26.67,2024-03-15
REL-0000593,81232BC60,8006BCBA0,BENEFICIAL_OWNER,69.57,2022-04-06
REL-0000594,809C3E9F0,8130ED8B0,BUSINESS_ASSOCIATE,33.06,2020-10-06
REL-0000595,809790800,802BFE960,SHARED_OWNER,30.46,2022-04-06
REL-0000596,805D2D520,8006CE860,BENEFICIAL_OWNER,75.27,2021-07-21
REL-0000597,80BF95E50,800A228B0,SHARED_OWNER,5.49,2021-06-16
REL-0000598,806E6C040,804C30A00,RELATED_ACCOUNT,14.71,2018-12-24
REL-0000599,80DC6E650,81023CE10,AUTHORIZED_USER,57.91,2023-09-30
REL-0000600,802F969C0,80C2DDC60,SHARED_OWNER,13.51,2024-03-20
REL-0000601,8022ABC90,8096F1F40,BUSINESS_ASSOCIATE,79.52,2022-04-27
REL-0000602,805B94DA0,80F42E950,AUTHORIZED_USER,41.84,2018-12-13
REL-0000603,80BACE7C0,80E033AC0,BUSINESS_ASSOCIATE,90.99,2020-09-21
REL-0000604,812A29580,800778E70,BENEFICIAL_OWNER,70.11,2019-11-26
REL-0000605,808D22320,813E194D1,RELATED_ACCOUNT,30.5,2019-08-21
REL-0000606,800D24980,80312CB60,AUTHORIZED_USER,31.22,2021-05-12
REL-0000607,802AB5C80,810F74C40,SHARED_OWNER,39.31,2020-10-07
REL-0000608,801AF9C10,81078EBF0,AUTHORIZED_USER,61.41,2020-03-11
REL-0000609,809C4CA40,8111EA4C0,BENEFICIAL_OWNER,33.94,2022-06-09
REL-0000610,80A545FD0,80D75D270,BUSINESS_ASSOCIATE,41.09,2021-09-11
REL-0000611,8010083E0,8053EF240,AUTHORIZED_USER,82.47,2024-08-31
REL-0000612,803261B20,8000ACAA0,RELATED_ACCOUNT,62.31,2020-04-02
REL-0000613,8040776F0,8092AA890,BENEFICIAL_OWNER,96.63,2021-07-31
REL-0000614,80657F980,80DC85330,AUTHORIZED_USER,96.94,2020-09-19
REL-0000615,800F99CF0,8058E9C10,RELATED_ACCOUNT,82.57,2022-05-29
REL-0000616,80AE0E900,813545AE0,BUSINESS_ASSOCIATE,23.98,2024-02-13
REL-0000617,800435510,80B921570,BUSINESS_ASSOCIATE,7.56,2023-03-06
REL-0000618,8099224C0,80DF11680,AUTHORIZED_USER,80.78,2018-10-11
REL-0000619,812F225A0,80B8BB1D0,AUTHORIZED_USER,68.93,2019-07-25
REL-0000620,800AED0D0,80F62CD20,BENEFICIAL_OWNER,29.0,2019-09-24
REL-0000621,814146AF1,808D2EEA0,AUTHORIZED_USER,12.03,2024-09-15
REL-0000622,800645A90,802AF1530,AUTHORIZED_USER,55.76,2022-09-10
REL-0000623,80C285DD0,808361270,RELATED_ACCOUNT,71.66,2024-01-09
REL-0000624,81243AD40,8023E8C30,SHARED_OWNER,15.39,2020-10-13
REL-0000625,8032CC870,807D54110,RELATED_ACCOUNT,20.8,2018-07-01
REL-0000626,80DEFB030,8057D7890,AUTHORIZED_USER,96.85,2021-09-20
REL-0000627,8107303E0,80A892E70,SHARED_OWNER,6.0,2020-11-25
REL-0000628,80D9D4500,80152A1A0,BUSINESS_ASSOCIATE,58.01,2024-06-14
REL-0000629,813C14D70,80A31EDE0,RELATED_ACCOUNT,42.16,2024-08-07
REL-0000630,810020A00,803F2B6A0,BENEFICIAL_OWNER,37.77,2018-04-11
REL-0000631,80B5CF660,811F8EE20,RELATED_ACCOUNT,44.52,2018-12-18
REL-0000632,800E40A70,81220E5C0,BENEFICIAL_OWNER,38.09,2021-11-06
REL-0000633,807DD32B0,80CDD9F60,BENEFICIAL_OWNER,54.51,2021-11-27
REL-0000634,809DA60D0,80EE9C6A0,AUTHORIZED_USER,73.59,2023-01-28
REL-0000635,8126AB860,8085F8A30,RELATED_ACCOUNT,9.24,2019-04-17
REL-0000636,801CC5920,8097F1750,RELATED_ACCOUNT,66.56,2019-11-05
